262 26.125000 7.000000 19.125000
263 25.500000 7.125000 18.375000
264 25.500000 7.000000 18.500000
265 25.500000 7.000000 18.500000
266 25.500000 7.250000 18.250000
267 25.500000 7.000000 18.500000
268 26.250000 7.000000 19.250000
269 25.500000 7.250000 18.250000
270 25.500000 7.000000 18.500000
271 25.500000 7.000000 18.500000
272 24.750000 7.125000 17.625000
273 24.750000 6.500000 18.250000
274 25.500000 6.875000 18.625000
275 25.500000 6.375000 19.125000
276 25.875000 5.875000 20.000000
277 25.125000 5.875000 19.250000
278 20.750000 5.375000 15.375000
279 20.750000 5.125000 15.625000
280 20.750000 5.750000 15.000000
281 22.250000 6.125000 16.125000
282 23.500000 6.250000 17.250000
283 23.500000 6.875000 16.625000
284 23.500000 7.125000 16.375000
285 24.250000 7.000000 17.250000
286 24.250000 7.125000 17.125000
287 24.625000 7.000000 17.625000
288 24.250000 7.375000 16.875000
289 24.250000 7.875000 16.375000
290 24.250000 7.750000 16.500000
291 23.500000 7.375000 16.125000
292 24.250000 7.500000 16.750000
293 24.250000 7.375000 16.875000
294 24.250000 7.375000 16.875000
295 24.250000 7.375000 16.875000
296 24.625000 7.250000 17.375000
297 23.125000 7.000000 16.125000
298 23.500000 7.000000 16.500000
299 23.500000 6.750000 16.750000
300 22.750000 7.125000 15.625000
301 18.000000 7.000000 11.000000
302 18.000000 6.875000 11.125000
303 18.000000 7.375000 10.625000
304 18.000000 6.750000 11.250000
305 17.750000 5.750000 12.000000
306 17.000000 5.750000 11.250000
307 17.000000 4.750000 12.250000
308 17.000000 4.250000 12.750000
309 16.625000 3.750000 12.875000
310 16.250000 3.750000 12.500000
311 15.500000 4.250000 11.250000
312 15.500000 5.250000 10.250000
313 15.500000 5.750000 9.750000
314 15.875000 6.250000 9.625000
315 17.375000 7.000000 10.375000
316 17.750000 7.250000 10.500000
317 17.750000 7.875000 9.875000
318 17.750000 8.500000 9.250000
319 17.750000 8.625000 9.125000
320 21.125000 8.125000 13.000000
321 21.250000 7.750000 13.500000
322 21.250000 8.125000 13.125000
323 22.000000 8.125000 13.875000
324 24.625000 8.125000 16.500000
325 24.625000 7.250000 17.375000
326 25.000000 8.000000 17.000000
327 25.000000 7.875000 17.125000
328 24.250000 7.375000 16.875000
329 24.250000 8.000000 16.250000
330 25.000000 7.500000 17.500000
331 25.000000 7.500000 17.500000
332 25.375000 8.000000 17.375000
333 25.750000 7.375000 18.375000
334 25.000000 7.625000 17.375000
335 25.000000 7.625000 17.375000
336 25.000000 6.875000 18.125000
337 25.000000 7.125000 17.875000
338 25.000000 6.625000 18.375000
339 23.500000 5.875000 17.625000
340 25.000000 5.875000 19.125000
341 26.125000 6.250000 19.875000
342 26.125000 6.750000 19.375000
343 27.250000 6.625000 20.625000
344 26.250000 7.250000 19.000000
345 26.250000 7.250000 19.000000
346 26.250000 7.750000 18.500000
347 26.250000 8.000000 18.250000
348 26.250000 7.375000 18.875000
349 26.250000 7.625000 18.625000
350 26.250000 8.250000 18.000000
351 26.625000 8.375000 18.250000
352 26.250000 8.750000 17.500000
353 26.250000 8.000000 18.250000
354 27.000000 8.500000 18.500000
355 27.000000 8.875000 18.125000
356 27.000000 7.750000 19.250000
357 27.000000 8.500000 18.500000
358 28.000000 8.375000 19.625000
359 28.000000 7.750000 20.250000
360 28.750000 8.250000 20.500000
361 29.500000 8.000000 21.500000
362 29.125000 7.750000 21.375000
363 28.750000 7.875000 20.875000
364 28.000000 8.000000 20.000000
365 27.250000 8.000000 19.250000
366 27.250000 7.625000 19.625000
367 27.000000 7.750000 19.250000
368 26.250000 7.625000 18.625000
369 27.375000 7.500000 19.875000
370 27.750000 7.875000 19.875000
371 27.000000 7.625000 19.375000
372 27.000000 7.500000 19.500000
373 26.250000 7.375000 18.875000
374 26.375000 7.500000 18.875000
375 26.875000 7.250000 19.625000
376 26.875000 7.125000 19.750000
377 25.000000 7.500000 17.500000
378 26.500000 7.250000 19.250000
379 26.500000 7.000000 19.500000
380 29.000000 7.125000 21.875000
381 29.000000 6.750000 22.250000
382 29.000000 6.750000 22.250000
383 28.875000 7.250000 21.625000
384 28.750000 6.750000 22.000000
385 29.500000 7.000000 22.500000
386 30.250000 7.000000 23.250000
387 31.000000 6.750000 24.250000
388 30.250000 7.125000 23.125000
389 30.625000 7.000000 23.625000
390 30.062500 6.625000 23.437500
391 29.500000 7.000000 22.500000
392 30.250000 7.000000 23.250000
393 30.250000 6.625000 23.625000
394 30.625000 7.000000 23.625000
395 31.000000 7.000000 24.000000
396 31.000000 6.875000 24.125000
397 34.625000 7.000000 27.625000
398 34.250000 7.000000 27.250000
399 34.250000 7.000000 27.250000
400 35.000000 7.000000 28.000000
